uuid,country_code,region,city,status,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,employee_count,num_exits,investment_type,investor_count,year_founded,avg_amount_raised,success_age,binary_status
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_a,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,6.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_b,5.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_c,7.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_d,3.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_e,4.0,2011.0,57920000.0,10.0,1
1bc78c1f-7d51-d151-7c3b-a5d3905aacd1,USA,Massachusetts,Boston,ipo,"Financial Services,FinTech,Payments,Service Industry,Software","Financial Services,Other,Payments,Software",10.0,579200000.0,2011-01-15,1001-5000,0.0,series_e,4.0,2011.0,57920000.0,10.0,1
